temperature,eDensity,gofnt
501187.2336272725,21204081632.65306,5.253515095666742e-27
525300.922235397,21204081632.65306,8.611367630677284e-27
550574.7959784886,21204081632.65306,1.365857908626444e-26
577064.6749995912,21204081632.65306,2.0992067990205576e-26
604829.0651237764,21204081632.65306,3.129737830115629e-26
633929.2870747296,21204081632.65306,4.5305011073208775e-26
664429.61190834,21204081632.65306,6.372072559115936e-26
696397.4029624328,21204081632.65306,8.710115167218406e-26
729903.2646361388,21204081632.65306,1.1572583841269853e-25
765021.19832752,21204081632.65306,1.493873109748464e-25
801828.7658738301,21204081632.65306,1.8720781241450345e-25
840407.2608554034,21204081632.65306,2.275083466199605e-25
880841.8881415128,21204081632.65306,2.6768622982845844e-25
923221.9520747317,21204081632.65306,3.0441346377188214e-25
967641.0537094537,21204081632.65306,3.3398936863159197e-25
1014197.2975401576,21204081632.65306,3.5288881662654177e-25
1062993.5081760285,21204081632.65306,3.584879167380627e-25
1114137.4574404613,21204081632.65306,3.496966265849887e-25
1167742.1023970542,21204081632.65306,3.271790228273602e-25
1223925.834827758,21204081632.65306,2.934037099204355e-25
1282812.7427142137,21204081632.65306,2.5206962606669416e-25
1344532.8842997623,21204081632.65306,2.0732398886659273e-25
1409222.5753374626,21204081632.65306,1.6309332648421492e-25
1477024.690158485,21204081632.65306,1.22582585008403e-25
1548088.9772258627,21204081632.65306,8.791290282777503e-26
1622572.3898705235,21204081632.65306,6.007226974983594e-26
1700639.4329400521,21204081632.65306,3.900709709807466e-26
1782462.5261258448,21204081632.65306,2.3977080937563934e-26
1868222.3847710367,21204081632.65306,1.3905678539663324e-26
1958108.4190003115,21204081632.65306,7.59883504617379e-27
2052319.1520530963,21204081632.65306,3.910387844094805e-27
2151062.6587440567,21204081632.65306,1.9044257786685654e-27
2254557.0250193435,21204081632.65306,8.858832032040659e-28
2363030.8296234924,21204081632.65306,3.974826024344983e-28
2476723.6489408244,21204081632.65306,1.7394401744392258e-28
2595886.586126396,21204081632.65306,7.506343618421886e-29
2720782.8256950434,21204081632.65306,3.219626661947597e-29
2851688.2147934726,21204081632.65306,1.3809303254133412e-29
2988891.8724391717,21204081632.65306,5.951383973577571e-30
3132696.828071686,21204081632.65306,2.5834874014314903e-30
3283420.6908266563,21204081632.65306,1.1319016019310537e-30
3441396.3510106686,21204081632.65306,5.009174013784951e-31
3606972.7153262887,21204081632.65306,2.2396487946539925e-31
3780515.4774710797,21204081632.65306,1.0116985123134842e-31
3962407.92581251,21204081632.65306,4.6156628466618803e-32
4153051.789922715,21204081632.65306,2.125853076321444e-32
4352868.127842631,21204081632.65306,9.875259801172035e-33
4562298.256035178,21204081632.65306,4.6217900546414326e-33
4781804.724081485,21204081632.65306,2.1768592982279314e-33
5011872.336272725,21204081632.65306,1.0306243333798184e-33
501187.2336272725,23224489795.91837,5.2354533159420566e-27
525300.922235397,23224489795.91837,8.580738437031375e-27
550574.7959784886,23224489795.91837,1.3608343962242086e-26
577064.6749995912,23224489795.91837,2.091227430536296e-26
604829.0651237764,23224489795.91837,3.1174495263405846e-26
633929.2870747296,23224489795.91837,4.512137988446146e-26
664429.61190834,23224489795.91837,6.345426753140677e-26
696397.4029624328,23224489795.91837,8.672562728358113e-26
729903.2646361388,23224489795.91837,1.1521177604953e-25
765021.19832752,23224489795.91837,1.4870408677154212e-25
801828.7658738301,23224489795.91837,1.8632692770731051e-25
840407.2608554034,23224489795.91837,2.264077978336121e-25
880841.8881415128,23224489795.91837,2.663560290967732e-25
923221.9520747317,23224489795.91837,3.0286075900449936e-25
967641.0537094537,23224489795.91837,3.3224217912038727e-25
1014197.2975401576,23224489795.91837,3.5099703376615036e-25
1062993.5081760285,23224489795.91837,3.565201447890736e-25
1114137.4574404613,23224489795.91837,3.4773281987137917e-25
1167742.1023970542,23224489795.91837,3.2530082741753833e-25
1223925.834827758,23224489795.91837,2.9168337920490992e-25
1282812.7427142137,23224489795.91837,2.5056126936052252e-25
1344532.8842997623,23224489795.91837,2.060589008410725e-25
1409222.5753374626,23224489795.91837,1.6207929663976176e-25
1477024.690158485,23224489795.91837,1.2180660853860298e-25
1548088.9772258627,23224489795.91837,8.734673331820139e-26
1622572.3898705235,23224489795.91837,5.967897465470252e-26
1700639.4329400521,23224489795.91837,3.874766503676915e-26
1782462.5261258448,23224489795.91837,2.3815196297348773e-26
1868222.3847710367,23224489795.91837,1.3810435332143217e-26
1958108.4190003115,23224489795.91837,7.54607146197077e-27
2052319.1520530963,23224489795.91837,3.882878793406389e-27
2151062.6587440567,23224489795.91837,1.8908607258525547e-27
2254557.0250193435,23224489795.91837,8.794979384977992e-28
2363030.8296234924,23224489795.91837,3.9458513007571076e-28
2476723.6489408244,23224489795.91837,1.726623548276845e-28
2595886.586126396,23224489795.91837,7.450466929528e-29
2720782.8256950434,23224489795.91837,3.1954257705321097e-29
2851688.2147934726,23224489795.91837,1.370453794784499e-29
2988891.8724391717,23224489795.91837,5.9058337689165184e-30
3132696.828071686,23224489795.91837,2.5635475232837716e-30
3283420.6908266563,23224489795.91837,1.1230952514715925e-30
3441396.3510106686,23224489795.91837,4.969903925341747e-31
3606972.7153262887,23224489795.91837,2.221962729273886e-31
3780515.4774710797,23224489795.91837,1.003653725989018e-31
3962407.92581251,23224489795.91837,4.578716175035958e-32
4153051.789922715,23224489795.91837,2.1087282189270282e-32
4352868.127842631,23224489795.91837,9.795225172807261e-33
4562298.256035178,23224489795.91837,4.584113883568571e-33
4781804.724081485,23224489795.91837,2.1590144268472758e-33
5011872.336272725,23224489795.91837,1.0221302422649872e-33
501187.2336272725,25244897959.183674,5.2199741459820776e-27
525300.922235397,25244897959.183674,8.554464038105192e-27
550574.7959784886,25244897959.183674,1.3565209257399183e-26
577064.6749995912,25244897959.183674,2.0843690683495108e-26
604829.0651237764,25244897959.183674,3.106876847638027e-26
633929.2870747296,25244897959.183674,4.4963223211164344e-26
664429.61190834,25244897959.183674,6.322453487363937e-26
696397.4029624328,25244897959.183674,8.640152086200778e-26
729903.2646361388,25244897959.183674,1.147676341975157e-25
765021.19832752,25244897959.183674,1.4811317271473567e-25
801828.7658738301,25244897959.183674,1.8556426561476922e-25
840407.2608554034,25244897959.183674,2.2545397143950803e-25
880841.8881415128,25244897959.183674,2.652019985569475e-25
923221.9520747317,25244897959.183674,3.0151235343680367e-25
967641.0537094537,25244897959.183674,3.307234053780626e-25
1014197.2975401576,25244897959.183674,3.4935101711249087e-25
1062993.5081760285,25244897959.183674,3.5480644494096225e-25
1114137.4574404613,25244897959.183674,3.460210638599892e-25
1167742.1023970542,25244897959.183674,3.2366230592582286e-25
1223925.834827758,25244897959.183674,2.9018135867612925e-25
1282812.7427142137,25244897959.183674,2.4924330339880046e-25
1344532.8842997623,25244897959.183674,2.0495268409056028e-25
1409222.5753374626,25244897959.183674,1.6119199285105694e-25
1477024.690158485,25244897959.183674,1.2112716278938697e-25
1548088.9772258627,25244897959.183674,8.685068983188673e-26
1622572.3898705235,25244897959.183674,5.933419530035013e-26
1700639.4329400521,25244897959.183674,3.852011425252205e-26
1782462.5261258448,25244897959.183674,2.3673135241070713e-26
1868222.3847710367,25244897959.183674,1.3726817065834036e-26
1958108.4190003115,25244897959.183674,7.49972862371528e-27
2052319.1520530963,25244897959.183674,3.858708103097811e-27
2151062.6587440567,25244897959.183674,1.8789377530092128e-27
2254557.0250193435,25244897959.183674,8.73883882149137e-28
2363030.8296234924,25244897959.183674,3.9203690458226674e-28
2476723.6489408244,25244897959.183674,1.7153489880736837e-28
2595886.586126396,25244897959.183674,7.401302465609566e-29
2720782.8256950434,25244897959.183674,3.17412796019531e-29
2851688.2147934726,25244897959.183674,1.3612324765657512e-29
2988891.8724391717,25244897959.183674,5.865735321568675e-30
3132696.828071686,25244897959.183674,2.545992072692939e-30
3283420.6908266563,25244897959.183674,1.1153411936939495e-30
3441396.3510106686,25244897959.183674,4.935323476356531e-31
3606972.7153262887,25244897959.183674,2.2063877134622422e-31
3780515.4774710797,25244897959.183674,9.965688234989706e-32
3962407.92581251,25244897959.183674,4.5461766609882135e-32
4153051.789922715,25244897959.183674,2.0936456937223192e-32
4352868.127842631,25244897959.183674,9.724734439424368e-33
4562298.256035178,25244897959.183674,4.5509302337995294e-33
4781804.724081485,25244897959.183674,2.143297377120751e-33
5011872.336272725,25244897959.183674,1.0146490251850314e-33
501187.2336272725,27265306122.448982,5.206554203503634e-27
525300.922235397,27265306122.448982,8.531664995500175e-27
550574.7959784886,27265306122.448982,1.3527746126829005e-26
577064.6749995912,27265306122.448982,2.0784069281259615e-26
604829.0651237764,27265306122.448982,3.097676995654562e-26
633929.2870747296,27265306122.448982,4.48254689256021e-26
664429.61190834,27265306122.448982,6.302424082657651e-26
696397.4029624328,27265306122.448982,8.611866533981227e-26
729903.2646361388,27265306122.448982,1.1437963348058996e-25
765021.19832752,27265306122.448982,1.4759643625788478e-25
801828.7658738301,27265306122.448982,1.8489667666066354e-25
840407.2608554034,27265306122.448982,2.246182242708399e-25
880841.8881415128,27265306122.448982,2.64189845717176e-25
923221.9520747317,27265306122.448982,3.003285884489519e-25
967641.0537094537,27265306122.448982,3.293888224728117e-25
1014197.2975401576,27265306122.448982,3.479032985619563e-25
1062993.5081760285,27265306122.448982,3.532978567368655e-25
1114137.4574404613,27265306122.448982,3.445128904493394e-25
1167742.1023970542,27265306122.448982,3.2221746032852914e-25
1223925.834827758,27265306122.448982,2.888558256011448e-25
1282812.7427142137,27265306122.448982,2.4807931386007364e-25
1344532.8842997623,27265306122.448982,2.0397499793699088e-25
1409222.5753374626,27265306122.448982,1.60407245945288e-25
1477024.690158485,27265306122.448982,1.2052585968811884e-25
1548088.9772258627,27265306122.448982,8.641142857304702e-26
1622572.3898705235,27265306122.448982,5.902870889139252e-26
1700639.4329400521,27265306122.448982,3.831838937439475e-26
1782462.5261258448,27265306122.448982,2.354713547488297e-26
1868222.3847710367,27265306122.448982,1.3652618977496192e-26
1958108.4190003115,27265306122.448982,7.458589540826911e-27
2052319.1520530963,27265306122.448982,3.837243375761419e-27
2151062.6587440567,27265306122.448982,1.868345956497297e-27
2254557.0250193435,27265306122.448982,8.688950880296941e-28
2363030.8296234924,27265306122.448982,3.897718637801401e-28
2476723.6489408244,27265306122.448982,1.7053249333577788e-28
2595886.586126396,27265306122.448982,7.357581700578912e-29
2720782.8256950434,27265306122.448982,3.155184830963555e-29
2851688.2147934726,27265306122.448982,1.3530293667923454e-29
2988891.8724391717,27265306122.448982,5.830059746841885e-30
3132696.828071686,27265306122.448982,2.530371274969055e-30
3283420.6908266563,27265306122.448982,1.1084410410102976e-30
3441396.3510106686,27265306122.448982,4.904549040586226e-31
3606972.7153262887,27265306122.448982,2.192526225433601e-31
3780515.4774710797,27265306122.448982,9.902631727438943e-32
3962407.92581251,27265306122.448982,4.517215547086777e-32
4153051.789922715,27265306122.448982,2.0802217357118174e-32
4352868.127842631,27265306122.448982,9.661995712042976e-33
4562298.256035178,27265306122.448982,4.5213963579521086e-33
4781804.724081485,27265306122.448982,2.1293093640572103e-33
5011872.336272725,27265306122.448982,1.0079910425098486e-33
501187.2336272725,29285714285.714287,5.194803490345652e-27
525300.922235397,29285714285.714287,8.511685463502055e-27
550574.7959784886,29285714285.714287,1.3494888148855433e-26
577064.6749995912,29285714285.714287,2.0731731098545715e-26
604829.0651237764,29285714285.714287,3.089593725144664e-26
633929.2870747296,29285714285.714287,4.470432274416674e-26
664429.61190834,29285714285.714287,6.28479304844471e-26
696397.4029624328,29285714285.714287,8.586944438956685e-26
729903.2646361388,29285714285.714287,1.1403744473555924e-25
765021.19832752,29285714285.714287,1.471402765497565e-25
801828.7658738301,29285714285.714287,1.8430678661014826e-25
840407.2608554034,29285714285.714287,2.2387904693970436e-25
880841.8881415128,29285714285.714287,2.632938053600883e-25
923221.9520747317,29285714285.714287,2.992796524226581e-25
967641.0537094537,29285714285.714287,3.282051710240583e-25
1014197.2975401576,29285714285.714287,3.466181644572519e-25
1062993.5081760285,29285714285.714287,3.519575290669819e-25
1114137.4574404613,29285714285.714287,3.431718056008251e-25
1167742.1023970542,29285714285.714287,3.2093164446582298e-25
1223925.834827758,29285714285.714287,2.8767526850631087e-25
1282812.7427142137,29285714285.714287,2.470418559183767e-25
1344532.8842997623,29285714285.714287,2.031029685789784e-25
1409222.5753374626,29285714285.714287,1.597068298206128e-25
1477024.690158485,29285714285.714287,1.199888290391987e-25
1548088.9772258627,29285714285.714287,8.601888168955954e-26
1622572.3898705235,29285714285.714287,5.875555511095889e-26
1700639.4329400521,29285714285.714287,3.81379193594564e-26
1782462.5261258448,29285714285.714287,2.3434356231853193e-26
1868222.3847710367,29285714285.714287,1.3586175912857712e-26
1958108.4190003115,29285714285.714287,7.421734840596985e-27
2052319.1520530963,29285714285.714287,3.8180067417196435e-27
2151062.6587440567,29285714285.714287,1.858850338395867e-27
2254557.0250193435,29285714285.714287,8.644212108162782e-28
2363030.8296234924,29285714285.714287,3.8774004540800875e-28
2476723.6489408244,29285714285.714287,1.696330811917903e-28
2595886.586126396,29285714285.714287,7.318344659739421e-29
2720782.8256950434,29285714285.714287,3.138181236202609e-29
2851688.2147934726,29285714285.714287,1.3456649883717e-29
2988891.8724391717,29285714285.714287,5.798027618324947e-30
3132696.828071686,29285714285.714287,2.5163442794549048e-30
3283420.6908266563,29285714285.714287,1.1022443926553511e-30
3441396.3510106686,29285714285.714287,4.8769104614700854e-31
3606972.7153262887,29285714285.714287,2.1800766547463015e-31
3780515.4774710797,29285714285.714287,9.845996654272514e-32
3962407.92581251,29285714285.714287,4.4912034936118146e-32
4153051.789922715,29285714285.714287,2.0681647919508164e-32
4352868.127842631,29285714285.714287,9.605647035110874e-33
4562298.256035178,29285714285.714287,4.494871409055952e-33
4781804.724081485,29285714285.714287,2.116746994296215e-33
5011872.336272725,29285714285.714287,1.0020119458631655e-33
501187.2336272725,31306122448.979595,5.184425287121233e-27
525300.922235397,31306122448.979595,8.494026079765743e-27
550574.7959784886,31306122448.979595,1.3465822736061784e-26
577064.6749995912,31306122448.979595,2.0685395830419596e-26
604829.0651237764,31306122448.979595,3.082431497310767e-26
633929.2870747296,31306122448.979595,4.4596887239031984e-26
664429.61190834,31306122448.979595,6.269143548326251e-26
696397.4029624328,31306122448.979595,8.564803418948887e-26
729903.2646361388,31306122448.979595,1.1373316483224225e-25
765021.19832752,31306122448.979595,1.4673428101510897e-25
801828.7658738301,31306122448.979595,1.837812865781683e-25
840407.2608554034,31306122448.979595,2.2321995427850325e-25
880841.8881415128,31306122448.979595,2.6249412082087234e-25
923221.9520747317,31306122448.979595,2.9834267541638853e-25
967641.0537094537,31306122448.979595,3.27146925268927e-25
1014197.2975401576,31306122448.979595,3.454681946513901e-25
1062993.5081760285,31306122448.979595,3.507571582241336e-25
1114137.4574404613,31306122448.979595,3.419697705289995e-25
1167742.1023970542,31306122448.979595,3.1977823116499176e-25
1223925.834827758,31306122448.979595,2.866154625714112e-25
1282812.7427142137,31306122448.979595,2.4610982558255815e-25
1344532.8842997623,31306122448.979595,2.0231900275691779e-25
1409222.5753374626,31306122448.979595,1.5907672284861938e-25
1477024.690158485,31306122448.979595,1.1950539805004432e-25
1548088.9772258627,31306122448.979595,8.566530066524996e-26
1622572.3898705235,31306122448.979595,5.850937607103462e-26
1700639.4329400521,31306122448.979595,3.797518487176144e-26
1782462.5261258448,31306122448.979595,2.333260994726503e-26
1868222.3847710367,31306122448.979595,1.3526205364596472e-26
1958108.4190003115,31306122448.979595,7.388456286551792e-27
2052319.1520530963,31306122448.979595,3.8006300044786585e-27
2151062.6587440567,31306122448.979595,1.8502697977794173e-27
2254557.0250193435,31306122448.979595,8.603771953497236e-28
2363030.8296234924,31306122448.979595,3.8590292975426197e-28
2476723.6489408244,31306122448.979595,1.6881965291613752e-28
2595886.586126396,31306122448.979595,7.282850880414413e-29
2720782.8256950434,31306122448.979595,3.1227968782573117e-29
2851688.2147934726,31306122448.979595,1.339000833101731e-29
2988891.8724391717,31306122448.979595,5.7690372618980856e-30
3132696.828071686,31306122448.979595,2.503647892318043e-30
3283420.6908266563,31306122448.979595,1.0966350789902117e-30
3441396.3510106686,31306122448.979595,4.851889946733014e-31
3606972.7153262887,31306122448.979595,2.168805887573384e-31
3780515.4774710797,31306122448.979595,9.794722948279835e-32
3962407.92581251,31306122448.979595,4.467653747825589e-32
4153051.789922715,31306122448.979595,2.057249282841913e-32
4352868.127842631,31306122448.979595,9.554634240433667e-33
4562298.256035178,31306122448.979595,4.4708591705057404e-33
4781804.724081485,31306122448.979595,2.1053752513479673e-33
5011872.336272725,31306122448.979595,9.965998726937707e-34
501187.2336272725,33326530612.2449,5.175189729967518e-27
525300.922235397,33326530612.2449,8.47829971753156e-27
550574.7959784886,33326530612.2449,1.3439919486294956e-26
577064.6749995912,33326530612.2449,2.0644069521190785e-26
604829.0651237764,33326530612.2449,3.0760384020523127e-26
633929.2870747296,33326530612.2449,4.450090994087219e-26
664429.61190834,33326530612.2449,6.255151320840758e-26
696397.4029624328,33326530612.2449,8.544990147882076e-26
729903.2646361388,33326530612.2449,1.1346063827654894e-25
765021.19832752,33326530612.2449,1.4637033499504108e-25
801828.7658738301,33326530612.2449,1.8330979916743872e-25
840407.2608554034,33326530612.2449,2.2262808570974893e-25
880841.8881415128,33326530612.2449,2.6177537202983403e-25
923221.9520747317,33326530612.2449,2.974997996103173e-25
967641.0537094537,33326530612.2449,3.261941455405962e-25
1014197.2975401576,33326530612.2449,3.444319617147272e-25
1062993.5081760285,33326530612.2449,3.496746188377781e-25
1114137.4574404613,33326530612.2449,3.4088486022361992e-25
1167742.1023970542,33326530612.2449,3.1873639344632146e-25
1223925.834827758,33326530612.2449,2.8565745511638767e-25
1282812.7427142137,33326530612.2449,2.4526670807418613e-25
1344532.8842997623,33326530612.2449,2.0160933018490399e-25
1409222.5753374626,33326530612.2449,1.5850594824302777e-25
1477024.690158485,33326530612.2449,1.1906721015543774e-25
1548088.9772258627,33326530612.2449,8.534461764204438e-26
1622572.3898705235,33326530612.2449,5.828597540850523e-26
1700639.4329400521,33326530612.2449,3.782742914853807e-26
1782462.5261258448,33326530612.2449,2.3240182834592865e-26
1868222.3847710367,33326530612.2449,1.3471702458077944e-26
1958108.4190003115,33326530612.2449,7.358198886701311e-27
2052319.1520530963,33326530612.2449,3.784824597691373e-27
2151062.6587440567,33326530612.2449,1.8424623810488417e-27
2254557.0250193435,33326530612.2449,8.566963626512831e-28
2363030.8296234924,33326530612.2449,3.842303147069701e-28
2476723.6489408244,33326530612.2449,1.6807886976886065e-28
2595886.586126396,33326530612.2449,7.250519595600875e-29
2720782.8256950434,33326530612.2449,3.108780492245899e-29
2851688.2147934726,33326530612.2449,1.3329282239194382e-29
2988891.8724391717,33326530612.2449,5.742616491230916e-30
3132696.828071686,33326530612.2449,2.4920755170721615e-30
3283420.6908266563,33326530612.2449,1.0915218904091767e-30
3441396.3510106686,33326530612.2449,4.829080856601268e-31
3606972.7153262887,33326530612.2449,2.1585308045254923e-31
3780515.4774710797,33326530612.2449,9.747977662466997e-32
3962407.92581251,33326530612.2449,4.446183735540732e-32
4153051.789922715,33326530612.2449,2.047297856436389e-32
4352868.127842631,33326530612.2449,9.508128278488117e-33
4562298.256035178,33326530612.2449,4.448969267531317e-33
4781804.724081485,33326530612.2449,2.0950091853300308e-33
5011872.336272725,33326530612.2449,9.916667604961381e-34
501187.2336272725,35346938775.51021,5.1669159091452755e-27
525300.922235397,35346938775.51021,8.464201487806841e-27
550574.7959784886,35346938775.51021,1.341668157585066e-26
577064.6749995912,35346938775.51021,2.0606968299620853e-26
604829.0651237764,35346938775.51021,3.0702945577177075e-26
633929.2870747296,35346938775.51021,4.441461213253614e-26
664429.61190834,35346938775.51021,6.24256014349913e-26
696397.4029624328,35346938775.51021,8.527146201848915e-26
729903.2646361388,35346938775.51021,1.1321499536363028e-25
765021.19832752,35346938775.51021,1.4604201529111792e-25
801828.7658738301,35346938775.51021,1.8288410577966658e-25
840407.2608554034,35346938775.51021,2.2209325100055632e-25
880841.8881415128,35346938775.51021,2.611253350864911e-25
923221.9520747317,35346938775.51021,2.967368626039931e-25
967641.0537094537,35346938775.51021,3.253310122105014e-25
1014197.2975401576,35346938775.51021,3.4349245959652434e-25
1062993.5081760285,35346938775.51021,3.486923452551475e-25
1114137.4574404613,35346938775.51021,3.3989966304284635e-25
1167742.1023970542,35346938775.51021,3.1778958737192404e-25
1223925.834827758,35346938775.51021,2.847861875889306e-25
1282812.7427142137,35346938775.51021,2.4449937917016713e-25
1344532.8842997623,35346938775.51021,2.0096300572087958e-25
1409222.5753374626,35346938775.51021,1.5798577987291258e-25
1477024.690158485,35346938775.51021,1.186676212871471e-25
1548088.9772258627,35346938775.51021,8.505200765243035e-26
1622572.3898705235,35346938775.51021,5.808201594857194e-26
1700639.4329400521,35346938775.51021,3.769245964897611e-26
1782462.5261258448,35346938775.51021,2.3155711742289587e-26
1868222.3847710367,35346938775.51021,1.3421867844424154e-26
1958108.4190003115,35346938775.51021,7.330521124102665e-27
2052319.1520530963,35346938775.51021,3.770360936779237e-27
2151062.6587440567,35346938775.51021,1.83531513956976e-27
2254557.0250193435,35346938775.51021,8.533256532305669e-28
2363030.8296234924,35346938775.51021,3.8269816473311725e-28
2476723.6489408244,35346938775.51021,1.6740011535786171e-28
2595886.586126396,35346938775.51021,7.220888516139044e-29
2720782.8256950434,35346938775.51021,3.095932047039294e-29
2851688.2147934726,35346938775.51021,1.3273606316709701e-29
2988891.8724391717,35346938775.51021,5.7183892942491334e-30
3132696.828071686,35346938775.51021,2.481462610342737e-30
3283420.6908266563,35346938775.51021,1.0868321707306196e-30
3441396.3510106686,35346938775.51021,4.80815920830118e-31
3606972.7153262887,35346938775.51021,2.1491054798019006e-31
3780515.4774710797,35346938775.51021,9.705096891041326e-32
3962407.92581251,35346938775.51021,4.4264884554168937e-32
4153051.789922715,35346938775.51021,2.038169088229059e-32
4352868.127842631,35346938775.51021,9.465467881461412e-33
4562298.256035178,35346938775.51021,4.4288902472255084e-33
4781804.724081485,35346938775.51021,2.085501197074751e-33
5011872.336272725,35346938775.51021,9.871423108645507e-34
501187.2336272725,37367346938.77551,5.159459441748983e-27
525300.922235397,37367346938.77551,8.45148790142961e-27
550574.7959784886,37367346938.77551,1.33957119740066e-26
577064.6749995912,37367346938.77551,2.05734653374211e-26
604829.0651237764,37367346938.77551,3.0651040385953916e-26
633929.2870747296,37367346938.77551,4.433656964235841e-26
664429.61190834,37367346938.77551,6.231164739982812e-26
696397.4029624328,37367346938.77551,8.510984254022429e-26
729903.2646361388,37367346938.77551,1.1299233011864757e-25
765021.19832752,37367346938.77551,1.4574416707245593e-25
801828.7658738301,37367346938.77551,1.8249760731548312e-25
840407.2608554034,37367346938.77551,2.2160726396770753e-25
880841.8881415128,37367346938.77551,2.60534185649197e-25
923221.9520747317,37367346938.77551,2.9604247732309917e-25
967641.0537094537,37367346938.77551,3.2454480085205287e-25
1014197.2975401576,37367346938.77551,3.4263600480346853e-25
1062993.5081760285,37367346938.77551,3.477961992663444e-25
1114137.4574404613,37367346938.77551,3.390001607996353e-25
1167742.1023970542,37367346938.77551,3.1692449003761073e-25
1223925.834827758,37367346938.77551,2.8398953063411124e-25
1282812.7427142137,37367346938.77551,2.437972655847194e-25
1344532.8842997623,37367346938.77551,2.0037121018844568e-25
1409222.5753374626,37367346938.77551,1.5750918558942076e-25
1477024.690158485,37367346938.77551,1.183012765532392e-25
1548088.9772258627,37367346938.77551,8.478358156049809e-26
1622572.3898705235,37367346938.77551,5.789480756393092e-26
1700639.4329400521,37367346938.77551,3.756850882583846e-26
1782462.5261258448,37367346938.77551,2.3078097683426563e-26
1868222.3847710367,37367346938.77551,1.337605704783405e-26
1958108.4190003115,37367346938.77551,7.305067009002701e-27
2052319.1520530963,37367346938.77551,3.757053902364515e-27
2151062.6587440567,37367346938.77551,1.828736996195463e-27
2254557.0250193435,37367346938.77551,8.50222280079488e-28
2363030.8296234924,37367346938.77551,3.8128709665406004e-28
2476723.6489408244,37367346938.77551,1.6677482772092489e-28
2595886.586126396,37367346938.77551,7.193584788259141e-29
2720782.8256950434,37367346938.77551,3.084090197906608e-29
2851688.2147934726,37367346938.77551,1.322228256201941e-29
2988891.8724391717,37367346938.77551,5.6960523257244206e-30
3132696.828071686,37367346938.77551,2.471676413656845e-30
3283420.6908266563,37367346938.77551,1.0825072918112733e-30
3441396.3510106686,37367346938.77551,4.788863537394308e-31
3606972.7153262887,37367346938.77551,2.140412129627378e-31
3780515.4774710797,37367346938.77551,9.665544679250846e-32
3962407.92581251,37367346938.77551,4.4083216454885363e-32
4153051.789922715,37367346938.77551,2.029748769350255e-32
4352868.127842631,37367346938.77551,9.426118930699595e-33
4562298.256035178,37367346938.77551,4.4103704905311636e-33
4781804.724081485,37367346938.77551,2.076732016544921e-33
5011872.336272725,37367346938.77551,9.829697046555174e-34
501187.2336272725,39387755102.04082,5.152703657154088e-27
525300.922235397,39387755102.04082,8.439962080143673e-27
550574.7959784886,39387755102.04082,1.3376689451233968e-26
577064.6749995912,39387755102.04082,2.054305316229503e-26
604829.0651237764,39387755102.04082,3.0603891361643087e-26
633929.2870747296,39387755102.04082,4.426562805640709e-26
664429.61190834,39387755102.04082,6.220798616621348e-26
696397.4029624328,39387755102.04082,8.496271126630952e-26
729903.2646361388,39387755102.04082,1.1278947090501227e-25
765021.19832752,39387755102.04082,1.4547260239446916e-25
801828.7658738301,39387755102.04082,1.8214493973525727e-25
840407.2608554034,39387755102.04082,2.2116346733178354e-25
880841.8881415128,39387755102.04082,2.599939306569358e-25
923221.9520747317,39387755102.04082,2.9540737543038775e-25
967641.0537094537,39387755102.04082,3.238251506701893e-25
1014197.2975401576,39387755102.04082,3.4185145177362953e-25
1062993.5081760285,39387755102.04082,3.46974661350184e-25
1114137.4574404613,39387755102.04082,3.3817492860618267e-25
1167742.1023970542,39387755102.04082,3.1613024057545184e-25
1223925.834827758,39387755102.04082,2.83257594284567e-25
1282812.7427142137,39387755102.04082,2.431517445766711e-25
1344532.8842997623,39387755102.04082,1.9982675027084056e-25
1409222.5753374626,39387755102.04082,1.5707042893861458e-25
1477024.690158485,39387755102.04082,1.1796380727543503e-25
1548088.9772258627,39387755102.04082,8.453616624170158e-26
1622572.3898705235,39387755102.04082,5.772215526009327e-26
1700639.4329400521,39387755102.04082,3.7454134392970245e-26
1782462.5261258448,39387755102.04082,2.300644387536046e-26
1868222.3847710367,39387755102.04082,1.3333744158518514e-26
1958108.4190003115,39387755102.04082,7.281546039453454e-27
2052319.1520530963,39387755102.04082,3.744752427840378e-27
2151062.6587440567,39387755102.04082,1.8226536267177704e-27
2254557.0250193435,39387755102.04082,8.473513261652793e-28
2363030.8296234924,39387755102.04082,3.79981292304031e-28
2476723.6489408244,39387755102.04082,1.6619601951376372e-28
2595886.586126396,39387755102.04082,7.168304121867428e-29
2720782.8256950434,39387755102.04082,3.0731232654414414e-29
2851688.2147934726,39387755102.04082,1.3174741287020452e-29
2988891.8724391717,39387755102.04082,5.6753579917365296e-30
3132696.828071686,39387755102.04082,2.4626085613210213e-30
3283420.6908266563,39387755102.04082,1.0784993942261652e-30
3441396.3510106686,39387755102.04082,4.770980386598736e-31
3606972.7153262887,39387755102.04082,2.1323545869648887e-31
3780515.4774710797,39387755102.04082,9.628883387268527e-32
3962407.92581251,39387755102.04082,4.391482193008188e-32
4153051.789922715,39387755102.04082,2.0219436170647107e-32
4352868.127842631,39387755102.04082,9.389645107323583e-33
4562298.256035178,39387755102.04082,4.393204417749182e-33
4781804.724081485,39387755102.04082,2.0686041797790014e-33
5011872.336272725,39387755102.04082,9.791025022219372e-34
501187.2336272725,41408163265.30612,5.146553224428592e-27
